,Country,Metric Name,Metric Value
2091,Saudi Arabia,Specialized Equipment_Score,4.623
2874,Saudi Arabia,Unmanned Vehicles_Score,12.466000000000001
3918,Saudi Arabia,ZZ_loop_score,21.109
1941,Senegal,Aircraft_Score,0.059000000000000004
1680,Senegal,Country_Score,0.215
114,Senegal,Exports,3.0
636,Senegal,Gross_Deals,855.6
3246,Senegal,Ground Vehicles/Artillery_Score,0.23700000000000002
2724,Senegal,Helicopters_Score,0.19499999999999998
375,Senegal,Imports,852.6
2463,Senegal,Missiles/Rockets/Bombs_Score,0.023
3768,Senegal,Naval Vessels_Score,0.8210000000000001
897,Senegal,Normalized_Exports,3.9879278511537304e-06
1419,Senegal,Normalized_Gross,0.001077200841490765
1158,Senegal,Normalized_Imports,0.006082322371360951
3507,Senegal,Radar/Detection Systems_Score,0.182
2202,Senegal,Specialized Equipment_Score,0.166
2985,Senegal,Unmanned Vehicles_Score,0.009000000000000001
4029,Senegal,ZZ_loop_score,0.059000000000000004
1918,Serbia,Aircraft_Score,0.11
1657,Serbia,Country_Score,0.441
91,Serbia,Exports,435.01
613,Serbia,Gross_Deals,2030.02
3223,Serbia,Ground Vehicles/Artillery_Score,0.645
2701,Serbia,Helicopters_Score,0.662
352,Serbia,Imports,1595.01
2440,Serbia,Missiles/Rockets/Bombs_Score,0.967
3745,Serbia,Naval Vessels_Score,
874,Serbia,Normalized_Exports,0.0005782628315101281
1396,Serbia,Normalized_Gross,0.0025557962274930838
1135,Serbia,Normalized_Imports,0.011378565570659664
3484,Serbia,Radar/Detection Systems_Score,0.8130000000000001
2179,Serbia,Specialized Equipment_Score,0.048
2962,Serbia,Unmanned Vehicles_Score,0.395
4006,Serbia,ZZ_loop_score,0.11
1986,Seychelles,Aircraft_Score,0.004
1725,Seychelles,Country_Score,0.034999999999999996
159,Seychelles,Exports,0.8999999999999999
681,Seychelles,Gross_Deals,138.55
3291,Seychelles,Ground Vehicles/Artillery_Score,0.003
2769,Seychelles,Helicopters_Score,0.006999999999999999
420,Seychelles,Imports,137.65
2508,Seychelles,Missiles/Rockets/Bombs_Score,0.003
3813,Seychelles,Naval Vessels_Score,0.173
942,Seychelles,Normalized_Exports,1.1963783553461189e-06
1464,Seychelles,Normalized_Gross,0.00017443452149198865
1203,Seychelles,Normalized_Imports,0.0009819747530117697
3552,Seychelles,Radar/Detection Systems_Score,0.02
2247,Seychelles,Specialized Equipment_Score,0.062
3030,Seychelles,Unmanned Vehicles_Score,0.032
4074,Seychelles,ZZ_loop_score,0.004
1988,Sierra Leone,Aircraft_Score,0.0
1727,Sierra Leone,Country_Score,0.034
161,Sierra Leone,Exports,0.0
683,Sierra Leone,Gross_Deals,0.0
3293,Sierra Leone,Ground Vehicles/Artillery_Score,0.015
2771,Sierra Leone,Helicopters_Score,0.11
422,Sierra Leone,Imports,160.64000000000001
2510,Sierra Leone,Missiles/Rockets/Bombs_Score,
3815,Sierra Leone,Naval Vessels_Score,0.181
944,Sierra Leone,Normalized_Exports,0.0
1466,Sierra Leone,Normalized_Gross,0.0
1205,Sierra Leone,Normalized_Imports,0.001145982014702584
3554,Sierra Leone,Radar/Detection Systems_Score,
2249,Sierra Leone,Specialized Equipment_Score,0.001
3032,Sierra Leone,Unmanned Vehicles_Score,
4076,Sierra Leone,ZZ_loop_score,0.0
1860,Singapore,Aircraft_Score,5.242
1599,Singapore,Country_Score,5.603000000000001
33,Singapore,Exports,1166.3600000000001
555,Singapore,Gross_Deals,22998.09
3165,Singapore,Ground Vehicles/Artillery_Score,2.342
2643,Singapore,Helicopters_Score,4.797
294,Singapore,Imports,21831.73
2382,Singapore,Missiles/Rockets/Bombs_Score,4.566
3687,Singapore,Naval Vessels_Score,11.913
816,Singapore,Normalized_Exports,0.0015504531761572217
1338,Singapore,Normalized_Gross,0.028954607177045753
1077,Singapore,Normalized_Imports,0.15574433472262728
3426,Singapore,Radar/Detection Systems_Score,6.052
2121,Singapore,Specialized Equipment_Score,3.58
2904,Singapore,Unmanned Vehicles_Score,2.105
3948,Singapore,ZZ_loop_score,5.242
1914,Slovakia,Aircraft_Score,0.638
1653,Slovakia,Country_Score,0.502
87,Slovakia,Exports,1110.07
609,Slovakia,Gross_Deals,2702.9700000000003
3219,Slovakia,Ground Vehicles/Artillery_Score,0.635
2697,Slovakia,Helicopters_Score,0.32399999999999995
348,Slovakia,Imports,1592.9
2436,Slovakia,Missiles/Rockets/Bombs_Score,0.22499999999999998
3741,Slovakia,Naval Vessels_Score,
870,Slovakia,Normalized_Exports,0.0014756263565767402
1392,Slovakia,Normalized_Gross,0.0034030406247362007
1131,Slovakia,Normalized_Imports,0.0113635131425532
3480,Slovakia,Radar/Detection Systems_Score,1.13
2175,Slovakia,Specialized Equipment_Score,0.22399999999999998
2958,Slovakia,Unmanned Vehicles_Score,0.006999999999999999
4002,Slovakia,ZZ_loop_score,0.638
1952,Slovenia,Aircraft_Score,0.029
1691,Slovenia,Country_Score,0.11199999999999999
125,Slovenia,Exports,49.8
647,Slovenia,Gross_Deals,475.05
3257,Slovenia,Ground Vehicles/Artillery_Score,0.166
2735,Slovenia,Helicopters_Score,0.27
386,Slovenia,Imports,425.25
2474,Slovenia,Missiles/Rockets/Bombs_Score,0.11299999999999999
3779,Slovenia,Naval Vessels_Score,0.05
908,Slovenia,Normalized_Exports,6.619960232915192e-05
1430,Slovenia,Normalized_Gross,0.0005980881951264468
1169,Slovenia,Normalized_Imports,0.003033670640888159
3518,Slovenia,Radar/Detection Systems_Score,0.27499999999999997
2213,Slovenia,Specialized Equipment_Score,0.049
2996,Slovenia,Unmanned Vehicles_Score,
4040,Slovenia,ZZ_loop_score,0.029
2027,Solomon Islands,Aircraft_Score,
1766,Solomon Islands,Country_Score,0.006
200,Solomon Islands,Exports,0.0
722,Solomon Islands,Gross_Deals,0.0
3332,Solomon Islands,Ground Vehicles/Artillery_Score,
2810,Solomon Islands,Helicopters_Score,
461,Solomon Islands,Imports,26.0
2549,Solomon Islands,Missiles/Rockets/Bombs_Score,
3854,Solomon Islands,Naval Vessels_Score,0.045
983,Solomon Islands,Normalized_Exports,0.0
1505,Solomon Islands,Normalized_Gross,0.0
1244,Solomon Islands,Normalized_Imports,0.00018548015676212142
3593,Solomon Islands,Radar/Detection Systems_Score,
2288,Solomon Islands,Specialized Equipment_Score,
3071,Solomon Islands,Unmanned Vehicles_Score,
4115,Solomon Islands,ZZ_loop_score,
1929,Somalia,Aircraft_Score,0.26
1668,Somalia,Country_Score,0.327
102,Somalia,Exports,0.0
624,Somalia,Gross_Deals,0.0
3234,Somalia,Ground Vehicles/Artillery_Score,0.747
2712,Somalia,Helicopters_Score,0.152
363,Somalia,Imports,1529.16
2451,Somalia,Missiles/Rockets/Bombs_Score,0.28800000000000003
3756,Somalia,Naval Vessels_Score,0.16199999999999998
885,Somalia,Normalized_Exports,0.0
1407,Somalia,Normalized_Gross,0.0
1146,Somalia,Normalized_Imports,0.010908801404398677
3495,Somalia,Radar/Detection Systems_Score,0.109
2190,Somalia,Specialized Equipment_Score,
2973,Somalia,Unmanned Vehicles_Score,0.33
4017,Somalia,ZZ_loop_score,0.26
1878,South Africa,Aircraft_Score,2.697
1617,South Africa,Country_Score,3.1460000000000004
51,South Africa,Exports,2879.42
573,South Africa,Gross_Deals,14335.93
3183,South Africa,Ground Vehicles/Artillery_Score,3.351
2661,South Africa,Helicopters_Score,2.473
312,South Africa,Imports,11456.51
2400,South Africa,Missiles/Rockets/Bombs_Score,0.951
3705,South Africa,Naval Vessels_Score,7.344
834,South Africa,Normalized_Exports,0.0038276397377230245
1356,South Africa,Normalized_Gross,0.0180489432673594
1095,South Africa,Normalized_Imports,0.08172904887487736
3444,South Africa,Radar/Detection Systems_Score,3.245
2139,South Africa,Specialized Equipment_Score,1.71
2922,South Africa,Unmanned Vehicles_Score,0.549
3966,South Africa,ZZ_loop_score,2.697
1836,South Korea,Aircraft_Score,14.205000000000002
1575,South Korea,Country_Score,16.483999999999998
9,South Korea,Exports,20014.69
531,South Korea,Gross_Deals,78254.88
3141,South Korea,Ground Vehicles/Artillery_Score,20.366999999999997
2619,South Korea,Helicopters_Score,12.258
270,South Korea,Imports,58240.19
2358,South Korea,Missiles/Rockets/Bombs_Score,15.887
3663,South Korea,Naval Vessels_Score,20.044999999999998
792,South Korea,Normalized_Exports,0.026605713227736014
1314,South Korea,Normalized_Gross,0.09852293429962464
1053,South Korea,Normalized_Imports,0.4154769065790668
3402,South Korea,Radar/Detection Systems_Score,10.283000000000001
2097,South Korea,Specialized Equipment_Score,18.218999999999998
2880,South Korea,Unmanned Vehicles_Score,6.825
3924,South Korea,ZZ_loop_score,14.205000000000002
1970,South Sudan,Aircraft_Score,0.003
1709,South Sudan,Country_Score,0.052
143,South Sudan,Exports,0.0
665,South Sudan,Gross_Deals,0.0
3275,South Sudan,Ground Vehicles/Artillery_Score,0.156
2753,South Sudan,Helicopters_Score,0.22699999999999998
404,South Sudan,Imports,241.14
2492,South Sudan,Missiles/Rockets/Bombs_Score,0.023
3797,South Sudan,Naval Vessels_Score,
926,South Sudan,Normalized_Exports,0.0
1448,South Sudan,Normalized_Gross,0.0
1187,South Sudan,Normalized_Imports,0.0017202571154468444
3536,South Sudan,Radar/Detection Systems_Score,
2231,South Sudan,Specialized Equipment_Score,0.004
3014,South Sudan,Unmanned Vehicles_Score,
4058,South Sudan,ZZ_loop_score,0.003
1893,South Vietnam,Aircraft_Score,2.257
1632,South Vietnam,Country_Score,1.779
66,South Vietnam,Exports,4.2
588,South Vietnam,Gross_Deals,7069.18
3198,South Vietnam,Ground Vehicles/Artillery_Score,1.442
2676,South Vietnam,Helicopters_Score,3.884
327,South Vietnam,Imports,7064.9800000000005
2415,South Vietnam,Missiles/Rockets/Bombs_Score,
3720,South Vietnam,Naval Vessels_Score,0.677
849,South Vietnam,Normalized_Exports,5.583098991615222e-06
1371,South Vietnam,Normalized_Gross,0.008900101267706505
1110,South Vietnam,Normalized_Imports,0.05040052299697125
3459,South Vietnam,Radar/Detection Systems_Score,
2154,South Vietnam,Specialized Equipment_Score,0.308
2937,South Vietnam,Unmanned Vehicles_Score,
3981,South Vietnam,ZZ_loop_score,2.257
1906,South Yemen,Aircraft_Score,0.596
1645,South Yemen,Country_Score,0.958
79,South Yemen,Exports,57.4
601,South Yemen,Gross_Deals,3843.2400000000002
3211,South Yemen,Ground Vehicles/Artillery_Score,1.778
2689,South Yemen,Helicopters_Score,0.776
340,South Yemen,Imports,3785.84
2428,South Yemen,Missiles/Rockets/Bombs_Score,0.885
3733,South Yemen,Naval Vessels_Score,0.876
862,South Yemen,Normalized_Exports,7.630235288540803e-05
1384,South Yemen,Normalized_Gross,0.004838641143117073
1123,South Yemen,Normalized_Imports,0.027007622949088837
3472,South Yemen,Radar/Detection Systems_Score,
2167,South Yemen,Specialized Equipment_Score,
2950,South Yemen,Unmanned Vehicles_Score,0.54
3994,South Yemen,ZZ_loop_score,0.596
2001,Southern rebels (Yemen)*,Aircraft_Score,0.017
1740,Southern rebels (Yemen)*,Country_Score,0.017
174,Southern rebels (Yemen)*,Exports,0.0
696,Southern rebels (Yemen)*,Gross_Deals,0.0
3306,Southern rebels (Yemen)*,Ground Vehicles/Artillery_Score,0.055999999999999994
2784,Southern rebels (Yemen)*,Helicopters_Score,
435,Southern rebels (Yemen)*,Imports,80.44
2523,Southern rebels (Yemen)*,Missiles/Rockets/Bombs_Score,
3828,Southern rebels (Yemen)*,Naval Vessels_Score,
957,Southern rebels (Yemen)*,Normalized_Exports,0.0
1479,Southern rebels (Yemen)*,Normalized_Gross,0.0
1218,Southern rebels (Yemen)*,Normalized_Imports,0.000573847069613271
3567,Southern rebels (Yemen)*,Radar/Detection Systems_Score,
2262,Southern rebels (Yemen)*,Specialized Equipment_Score,
3045,Southern rebels (Yemen)*,Unmanned Vehicles_Score,
4089,Southern rebels (Yemen)*,ZZ_loop_score,0.017
1828,Soviet Union,Aircraft_Score,30.641000000000002
1567,Soviet Union,Country_Score,39.467
1,Soviet Union,Exports,373140.03
523,Soviet Union,Gross_Deals,395114.9
3133,Soviet Union,Ground Vehicles/Artillery_Score,75.672
2611,Soviet Union,Helicopters_Score,23.605
262,Soviet Union,Imports,21974.87
2350,Soviet Union,Missiles/Rockets/Bombs_Score,21.605
3655,Soviet Union,Naval Vessels_Score,47.469
784,Soviet Union,Normalized_Exports,0.4960185060057795
1306,Soviet Union,Normalized_Gross,0.4974498629798264
1045,Soviet Union,Normalized_Imports,0.15676547432412458
3394,Soviet Union,Radar/Detection Systems_Score,21.23
2089,Soviet Union,Specialized Equipment_Score,1.421
2872,Soviet Union,Unmanned Vehicles_Score,21.845
3916,Soviet Union,ZZ_loop_score,30.641000000000002
1854,Spain,Aircraft_Score,5.721
1593,Spain,Country_Score,8.37
27,Spain,Exports,19796.19
549,Spain,Gross_Deals,45887.47
3159,Spain,Ground Vehicles/Artillery_Score,5.2909999999999995
2637,Spain,Helicopters_Score,8.993
288,Spain,Imports,26091.28
2376,Spain,Missiles/Rockets/Bombs_Score,6.329999999999999
3681,Spain,Naval Vessels_Score,24.9
810,Spain,Normalized_Exports,0.026315259149243653
1332,Spain,Normalized_Gross,0.057772348407997
1071,Spain,Normalized_Imports,0.1861313347894001
3420,Spain,Radar/Detection Systems_Score,9.824
2115,Spain,Specialized Equipment_Score,12.873999999999999
2898,Spain,Unmanned Vehicles_Score,10.468
3942,Spain,ZZ_loop_score,5.721
1909,Sri Lanka,Aircraft_Score,0.298
1648,Sri Lanka,Country_Score,0.611
82,Sri Lanka,Exports,8.0
604,Sri Lanka,Gross_Deals,2430.04
3214,Sri Lanka,Ground Vehicles/Artillery_Score,0.459
2692,Sri Lanka,Helicopters_Score,0.845
343,Sri Lanka,Imports,2422.04
2431,Sri Lanka,Missiles/Rockets/Bombs_Score,0.023
3736,Sri Lanka,Naval Vessels_Score,2.289
865,Sri Lanka,Normalized_Exports,1.063447426974328e-05
1387,Sri Lanka,Normalized_Gross,0.0030594216139039486
1126,Sri Lanka,Normalized_Imports,0.017278475341697252
3475,Sri Lanka,Radar/Detection Systems_Score,0.317
2170,Sri Lanka,Specialized Equipment_Score,0.148
2953,Sri Lanka,Unmanned Vehicles_Score,0.076
3997,Sri Lanka,ZZ_loop_score,0.298
1902,Sudan,Aircraft_Score,1.208
1641,Sudan,Country_Score,1.0959999999999999
75,Sudan,Exports,15.96
597,Sudan,Gross_Deals,4363.09
3207,Sudan,Ground Vehicles/Artillery_Score,1.377
2685,Sudan,Helicopters_Score,2.485
336,Sudan,Imports,4347.13
2424,Sudan,Missiles/Rockets/Bombs_Score,0.219
3729,Sudan,Naval Vessels_Score,0.032
858,Sudan,Normalized_Exports,2.1215776168137845e-05
1380,Sudan,Normalized_Gross,0.0054931325613603805
1119,Sudan,Normalized_Imports,0.03101178284097388
3468,Sudan,Radar/Detection Systems_Score,0.268
2163,Sudan,Specialized Equipment_Score,0.044000000000000004
2946,Sudan,Unmanned Vehicles_Score,1.308
3990,Sudan,ZZ_loop_score,1.208
2007,Suriname,Aircraft_Score,0.005
1746,Suriname,Country_Score,0.013999999999999999
180,Suriname,Exports,0.0
702,Suriname,Gross_Deals,0.0
3312,Suriname,Ground Vehicles/Artillery_Score,0.01
2790,Suriname,Helicopters_Score,0.012
441,Suriname,Imports,66.94
2529,Suriname,Missiles/Rockets/Bombs_Score,
3834,Suriname,Naval Vessels_Score,0.059000000000000004
963,Suriname,Normalized_Exports,0.0
1485,Suriname,Normalized_Gross,0.0
1224,Suriname,Normalized_Imports,0.00047754006514063105
3573,Suriname,Radar/Detection Systems_Score,0.009000000000000001
2268,Suriname,Specialized Equipment_Score,0.026
3051,Suriname,Unmanned Vehicles_Score,
4095,Suriname,ZZ_loop_score,0.005
1869,Sweden,Aircraft_Score,1.204
1608,Sweden,Country_Score,3.988
42,Sweden,Exports,17275.78
564,Sweden,Gross_Deals,26873.47
3174,Sweden,Ground Vehicles/Artillery_Score,3.549
2652,Sweden,Helicopters_Score,2.243
303,Sweden,Imports,9597.69
2391,Sweden,Missiles/Rockets/Bombs_Score,5.904
3696,Sweden,Naval Vessels_Score,6.941999999999999
825,Sweden,Normalized_Exports,0.022964854737468194
1347,Sweden,Normalized_Gross,0.03383371259674711
1086,Sweden,Normalized_Imports,0.06846850175977866
3435,Sweden,Radar/Detection Systems_Score,16.334
2130,Sweden,Specialized Equipment_Score,10.366
2913,Sweden,Unmanned Vehicles_Score,0.311
3957,Sweden,ZZ_loop_score,1.204
1865,Switzerland,Aircraft_Score,3.9419999999999997
1604,Switzerland,Country_Score,4.696
38,Switzerland,Exports,17645.14
560,Switzerland,Gross_Deals,29924.199999999997
3170,Switzerland,Ground Vehicles/Artillery_Score,6.776
2648,Switzerland,Helicopters_Score,0.938
299,Switzerland,Imports,12279.06
2387,Switzerland,Missiles/Rockets/Bombs_Score,4.994
3692,Switzerland,Naval Vessels_Score,
821,Switzerland,Normalized_Exports,0.023455848414502243
1343,Switzerland,Normalized_Gross,0.03767458324092794
1082,Switzerland,Normalized_Imports,0.0875969989881344
3431,Switzerland,Radar/Detection Systems_Score,29.673
2126,Switzerland,Specialized Equipment_Score,1.265
2909,Switzerland,Unmanned Vehicles_Score,0.868
3953,Switzerland,ZZ_loop_score,3.9419999999999997
1849,Syria,Aircraft_Score,5.991
1588,Syria,Country_Score,9.927
22,Syria,Exports,466.46
544,Syria,Gross_Deals,39724.95
3154,Syria,Ground Vehicles/Artillery_Score,21.407999999999998
2632,Syria,Helicopters_Score,3.8510000000000004
283,Syria,Imports,39258.49
2371,Syria,Missiles/Rockets/Bombs_Score,15.988
3676,Syria,Naval Vessels_Score,2.099
805,Syria,Normalized_Exports,0.0006200696084830563
1327,Syria,Normalized_Gross,0.050013732548128284
1066,Syria,Normalized_Imports,0.28006426459400674
3415,Syria,Radar/Detection Systems_Score,2.781
2110,Syria,Specialized Equipment_Score,0.294
2893,Syria,Unmanned Vehicles_Score,6.425
3937,Syria,ZZ_loop_score,5.991
2052,Syria rebels*,Aircraft_Score,
1791,Syria rebels*,Country_Score,0.001
225,Syria rebels*,Exports,0.0
747,Syria rebels*,Gross_Deals,0.0
3357,Syria rebels*,Ground Vehicles/Artillery_Score,0.004
2835,Syria rebels*,Helicopters_Score,
486,Syria rebels*,Imports,4.98
2574,Syria rebels*,Missiles/Rockets/Bombs_Score,0.003
3879,Syria rebels*,Naval Vessels_Score,
1008,Syria rebels*,Normalized_Exports,0.0
1530,Syria rebels*,Normalized_Gross,0.0
1269,Syria rebels*,Normalized_Imports,3.5526583872129415e-05
3618,Syria rebels*,Radar/Detection Systems_Score,
2313,Syria rebels*,Specialized Equipment_Score,
3096,Syria rebels*,Unmanned Vehicles_Score,
4140,Syria rebels*,ZZ_loop_score,
1847,Taiwan,Aircraft_Score,10.262
1586,Taiwan,Country_Score,10.928
20,Taiwan,Exports,258.52
542,Taiwan,Gross_Deals,43566.27
3152,Taiwan,Ground Vehicles/Artillery_Score,4.8919999999999995
2630,Taiwan,Helicopters_Score,8.157
281,Taiwan,Imports,43307.75
2369,Taiwan,Missiles/Rockets/Bombs_Score,9.182
3674,Taiwan,Naval Vessels_Score,22.236
803,Taiwan,Normalized_Exports,0.0003436530360267541
1325,Taiwan,Normalized_Gross,0.054849956410254634
1064,Taiwan,Normalized_Imports,0.3089510868851832
3413,Taiwan,Radar/Detection Systems_Score,6.601
2108,Taiwan,Specialized Equipment_Score,4.6899999999999995
2891,Taiwan,Unmanned Vehicles_Score,1.08
3935,Taiwan,ZZ_loop_score,10.262
1994,Tajikistan,Aircraft_Score,0.004
1733,Tajikistan,Country_Score,0.026
167,Tajikistan,Exports,0.0
689,Tajikistan,Gross_Deals,0.0
3299,Tajikistan,Ground Vehicles/Artillery_Score,0.032
2777,Tajikistan,Helicopters_Score,0.13899999999999998
428,Tajikistan,Imports,123.8
2516,Tajikistan,Missiles/Rockets/Bombs_Score,0.05
3821,Tajikistan,Naval Vessels_Score,
950,Tajikistan,Normalized_Exports,0.0
1472,Tajikistan,Normalized_Gross,0.0
1211,Tajikistan,Normalized_Imports,0.0008831709002750242
3560,Tajikistan,Radar/Detection Systems_Score,0.006999999999999999
2255,Tajikistan,Specialized Equipment_Score,
3038,Tajikistan,Unmanned Vehicles_Score,0.032
4082,Tajikistan,ZZ_loop_score,0.004
1925,Tanzania,Aircraft_Score,0.413
1664,Tanzania,Country_Score,0.361
98,Tanzania,Exports,0.0
620,Tanzania,Gross_Deals,0.0
3230,Tanzania,Ground Vehicles/Artillery_Score,0.466
2708,Tanzania,Helicopters_Score,0.22100000000000003
359,Tanzania,Imports,1686.63
2447,Tanzania,Missiles/Rockets/Bombs_Score,0.203
3752,Tanzania,Naval Vessels_Score,0.32299999999999995
881,Tanzania,Normalized_Exports,0.0
1403,Tanzania,Normalized_Gross,0.0
1142,Tanzania,Normalized_Imports,0.012032169107680648
3491,Tanzania,Radar/Detection Systems_Score,0.196
2186,Tanzania,Specialized Equipment_Score,0.036000000000000004
2969,Tanzania,Unmanned Vehicles_Score,0.268
4013,Tanzania,ZZ_loop_score,0.413
1871,Thailand,Aircraft_Score,2.573
1610,Thailand,Country_Score,3.8150000000000004
44,Thailand,Exports,102.2
566,Thailand,Gross_Deals,15215.720000000001
3176,Thailand,Ground Vehicles/Artillery_Score,4.147
2654,Thailand,Helicopters_Score,4.596
305,Thailand,Imports,15113.52
2393,Thailand,Missiles/Rockets/Bombs_Score,1.806
3698,Thailand,Naval Vessels_Score,7.449999999999999
827,Thailand,Normalized_Exports,0.0001358554087959704
1349,Thailand,Normalized_Gross,0.01915659933133224
1088,Thailand,Normalized_Imports,0.1078176176472099
3437,Thailand,Radar/Detection Systems_Score,4.134
2132,Thailand,Specialized Equipment_Score,2.091
2915,Thailand,Unmanned Vehicles_Score,0.89
3959,Thailand,ZZ_loop_score,2.573
2011,Timor-Leste,Aircraft_Score,
1750,Timor-Leste,Country_Score,0.01
184,Timor-Leste,Exports,0.0
706,Timor-Leste,Gross_Deals,0.0
3316,Timor-Leste,Ground Vehicles/Artillery_Score,
2794,Timor-Leste,Helicopters_Score,
445,Timor-Leste,Imports,46.4
2533,Timor-Leste,Missiles/Rockets/Bombs_Score,
3838,Timor-Leste,Naval Vessels_Score,0.08
967,Timor-Leste,Normalized_Exports,0.0
1489,Timor-Leste,Normalized_Gross,0.0
1228,Timor-Leste,Normalized_Imports,0.0003310107412985551
3577,Timor-Leste,Radar/Detection Systems_Score,
2272,Timor-Leste,Specialized Equipment_Score,
3055,Timor-Leste,Unmanned Vehicles_Score,
4099,Timor-Leste,ZZ_loop_score,
1965,Togo,Aircraft_Score,0.055999999999999994
1704,Togo,Country_Score,0.062
138,Togo,Exports,0.0
660,Togo,Gross_Deals,0.0
3270,Togo,Ground Vehicles/Artillery_Score,0.08800000000000001
2748,Togo,Helicopters_Score,0.16999999999999998
399,Togo,Imports,287.63
2487,Togo,Missiles/Rockets/Bombs_Score,0.001
3792,Togo,Naval Vessels_Score,0.034999999999999996
921,Togo,Normalized_Exports,0.0
1443,Togo,Normalized_Gross,0.0
1182,Togo,Normalized_Imports,0.002051909903441884
3531,Togo,Radar/Detection Systems_Score,0.034999999999999996
2226,Togo,Specialized Equipment_Score,0.009000000000000001
3009,Togo,Unmanned Vehicles_Score,0.173
4053,Togo,ZZ_loop_score,0.055999999999999994
2020,Tonga,Aircraft_Score,0.0
1759,Tonga,Country_Score,0.008
193,Tonga,Exports,0.0
715,Tonga,Gross_Deals,0.0
3325,Tonga,Ground Vehicles/Artillery_Score,
2803,Tonga,Helicopters_Score,
454,Tonga,Imports,37.69
2542,Tonga,Missiles/Rockets/Bombs_Score,
3847,Tonga,Naval Vessels_Score,0.065
976,Tonga,Normalized_Exports,0.0
1498,Tonga,Normalized_Gross,0.0
1237,Tonga,Normalized_Imports,0.00026887488878324443
3586,Tonga,Radar/Detection Systems_Score,
2281,Tonga,Specialized Equipment_Score,
3064,Tonga,Unmanned Vehicles_Score,
4108,Tonga,ZZ_loop_score,0.0
1975,Trinidad and Tobago,Aircraft_Score,0.002
1714,Trinidad and Tobago,Country_Score,0.048
148,Trinidad and Tobago,Exports,0.0
670,Trinidad and Tobago,Gross_Deals,0.0
3280,Trinidad and Tobago,Ground Vehicles/Artillery_Score,
2758,Trinidad and Tobago,Helicopters_Score,0.083
409,Trinidad and Tobago,Imports,225.9
2497,Trinidad and Tobago,Missiles/Rockets/Bombs_Score,
3802,Trinidad and Tobago,Naval Vessels_Score,0.32399999999999995
931,Trinidad and Tobago,Normalized_Exports,0.0
1453,Trinidad and Tobago,Normalized_Gross,0.0
1192,Trinidad and Tobago,Normalized_Imports,0.0016115372081755089
3541,Trinidad and Tobago,Radar/Detection Systems_Score,0.006
2236,Trinidad and Tobago,Specialized Equipment_Score,
3019,Trinidad and Tobago,Unmanned Vehicles_Score,
4063,Trinidad and Tobago,ZZ_loop_score,0.002
1912,Tunisia,Aircraft_Score,0.27299999999999996
1651,Tunisia,Country_Score,0.51
85,Tunisia,Exports,0.0
607,Tunisia,Gross_Deals,0.0
3217,Tunisia,Ground Vehicles/Artillery_Score,0.653
2695,Tunisia,Helicopters_Score,0.728
346,Tunisia,Imports,2382.73
2434,Tunisia,Missiles/Rockets/Bombs_Score,0.28800000000000003
3739,Tunisia,Naval Vessels_Score,1.1039999999999999
868,Tunisia,Normalized_Exports,0.0
1390,Tunisia,Normalized_Gross,0.0
1129,Tunisia,Normalized_Imports,0.016998043612377292
3478,Tunisia,Radar/Detection Systems_Score,0.34099999999999997
2173,Tunisia,Specialized Equipment_Score,0.268
2956,Tunisia,Unmanned Vehicles_Score,0.5539999999999999
4000,Tunisia,ZZ_loop_score,0.27299999999999996
1837,Turkiye,Aircraft_Score,12.689
1576,Turkiye,Country_Score,15.145
10,Turkiye,Exports,5693.45
532,Turkiye,Gross_Deals,63788.99
3142,Turkiye,Ground Vehicles/Artillery_Score,13.941999999999998
2620,Turkiye,Helicopters_Score,13.633999999999999
271,Turkiye,Imports,58095.54
2359,Turkiye,Missiles/Rockets/Bombs_Score,11.618
3664,Turkiye,Naval Vessels_Score,30.570999999999998
793,Turkiye,Normalized_Exports,0.0075683559413837346
1315,Turkiye,Normalized_Gross,0.08031037132520569
1054,Turkiye,Normalized_Imports,0.4144449948607729
3403,Turkiye,Radar/Detection Systems_Score,14.549000000000001
2098,Turkiye,Specialized Equipment_Score,5.906000000000001
2881,Turkiye,Unmanned Vehicles_Score,24.024
3925,Turkiye,ZZ_loop_score,12.689
1924,Turkmenistan,Aircraft_Score,0.096
1663,Turkmenistan,Country_Score,0.361
97,Turkmenistan,Exports,0.0
619,Turkmenistan,Gross_Deals,0.0
3229,Turkmenistan,Ground Vehicles/Artillery_Score,0.172
2707,Turkmenistan,Helicopters_Score,0.182
358,Turkmenistan,Imports,1688.23
2446,Turkmenistan,Missiles/Rockets/Bombs_Score,0.599
3751,Turkmenistan,Naval Vessels_Score,1.174
880,Turkmenistan,Normalized_Exports,0.0
1402,Turkmenistan,Normalized_Gross,0.0
1141,Turkmenistan,Normalized_Imports,0.012043583271173702
3490,Turkmenistan,Radar/Detection Systems_Score,0.45399999999999996
2185,Turkmenistan,Specialized Equipment_Score,0.21
2968,Turkmenistan,Unmanned Vehicles_Score,0.726
4012,Turkmenistan,ZZ_loop_score,0.096
2040,Tuvalu,Aircraft_Score,
1779,Tuvalu,Country_Score,0.003
213,Tuvalu,Exports,0.0
735,Tuvalu,Gross_Deals,0.0
3345,Tuvalu,Ground Vehicles/Artillery_Score,
2823,Tuvalu,Helicopters_Score,
474,Tuvalu,Imports,13.0
2562,Tuvalu,Missiles/Rockets/Bombs_Score,
3867,Tuvalu,Naval Vessels_Score,0.022000000000000002
