,Country,Metric Name,Metric Value
5444,Tanzania,Helicopters_Normalized_Exports,0.0
5966,Tanzania,Helicopters_Normalized_Gross,0.0
5705,Tanzania,Helicopters_Normalized_Imports,0.7365718919775858
5183,Tanzania,Helicopters_Score,0.317
485,Tanzania,Imports,1686.63
4400,Tanzania,Missiles/Rockets/Bombs_Normalized_Exports,0.0
4922,Tanzania,Missiles/Rockets/Bombs_Normalized_Gross,0.0
4661,Tanzania,Missiles/Rockets/Bombs_Normalized_Imports,0.67513719228054
4139,Tanzania,Missiles/Rockets/Bombs_Score,0.29
9620,Tanzania,Naval Vessels_Normalized_Exports,0.0
10142,Tanzania,Naval Vessels_Normalized_Gross,0.0
9881,Tanzania,Naval Vessels_Normalized_Imports,1.078282430413637
9359,Tanzania,Naval Vessels_Score,0.464
1007,Tanzania,Normalized_Exports,0.0
1529,Tanzania,Normalized_Gross,0.0
1268,Tanzania,Normalized_Imports,0.012032169107680648
8576,Tanzania,Radar/Detection Systems_Normalized_Exports,0.0
9098,Tanzania,Radar/Detection Systems_Normalized_Gross,0.0
8837,Tanzania,Radar/Detection Systems_Normalized_Imports,0.651795304988059
8315,Tanzania,Radar/Detection Systems_Score,0.27999999999999997
3356,Tanzania,Specialized Equipment_Normalized_Exports,0.0
3878,Tanzania,Specialized Equipment_Normalized_Gross,0.0
3617,Tanzania,Specialized Equipment_Normalized_Imports,0.11853377031838834
3095,Tanzania,Specialized Equipment_Score,0.051000000000000004
6488,Tanzania,Unmanned Vehicles_Normalized_Exports,0.0
7010,Tanzania,Unmanned Vehicles_Normalized_Gross,0.0
6749,Tanzania,Unmanned Vehicles_Normalized_Imports,0.8927285817134629
6227,Tanzania,Unmanned Vehicles_Score,0.384
10664,Tanzania,ZZ_loop_export_score,0.0
10925,Tanzania,ZZ_loop_import_score,1.377264263624732
10403,Tanzania,ZZ_loop_score,0.592
2313,Thailand,Aircraft_Normalized_Exports,0.0036843938976304975
2835,Thailand,Aircraft_Normalized_Gross,1.1061195428531616
2574,Thailand,Aircraft_Normalized_Imports,7.466437884816394
2052,Thailand,Aircraft_Score,3.213
1791,Thailand,Country_Score,4.644
225,Thailand,Exports,102.2
747,Thailand,Gross_Deals,15215.720000000001
7533,Thailand,Ground Vehicles/Artillery_Normalized_Exports,0.008009644339934768
8055,Thailand,Ground Vehicles/Artillery_Normalized_Gross,2.5035270188175995
7794,Thailand,Ground Vehicles/Artillery_Normalized_Imports,11.31036985155661
7272,Thailand,Ground Vehicles/Artillery_Score,4.868
5445,Thailand,Helicopters_Normalized_Exports,0.0
5967,Thailand,Helicopters_Normalized_Gross,0.0
5706,Thailand,Helicopters_Normalized_Imports,15.319406178109984
5184,Thailand,Helicopters_Score,6.587
486,Thailand,Imports,15113.52
4401,Thailand,Missiles/Rockets/Bombs_Normalized_Exports,0.0
4923,Thailand,Missiles/Rockets/Bombs_Normalized_Gross,0.0
4662,Thailand,Missiles/Rockets/Bombs_Normalized_Imports,6.019043761120805
4140,Thailand,Missiles/Rockets/Bombs_Score,2.588
9621,Thailand,Naval Vessels_Normalized_Exports,0.16212284889657957
10143,Thailand,Naval Vessels_Normalized_Gross,6.4102361504804986
9882,Thailand,Naval Vessels_Normalized_Imports,18.20607890920508
9360,Thailand,Naval Vessels_Score,7.921
1008,Thailand,Normalized_Exports,0.0001358554087959704
1530,Thailand,Normalized_Gross,0.01915659933133224
1269,Thailand,Normalized_Imports,0.1078176176472099
8577,Thailand,Radar/Detection Systems_Normalized_Exports,0.0
9099,Thailand,Radar/Detection Systems_Normalized_Gross,0.0
8838,Thailand,Radar/Detection Systems_Normalized_Imports,13.781559928667523
8316,Thailand,Radar/Detection Systems_Score,5.926
3357,Thailand,Specialized Equipment_Normalized_Exports,0.0
3879,Thailand,Specialized Equipment_Normalized_Gross,0.0
3618,Thailand,Specialized Equipment_Normalized_Imports,6.970352390037496
3096,Thailand,Specialized Equipment_Score,2.997
6489,Thailand,Unmanned Vehicles_Normalized_Exports,0.0
7011,Thailand,Unmanned Vehicles_Normalized_Gross,0.0
6750,Thailand,Unmanned Vehicles_Normalized_Imports,2.967362610991121
6228,Thailand,Unmanned Vehicles_Score,1.276
10665,Thailand,ZZ_loop_export_score,0.0036843938976304975
10926,Thailand,ZZ_loop_import_score,7.466437884816394
10404,Thailand,ZZ_loop_score,3.213
2314,Timor-Leste,Aircraft_Normalized_Exports,
2836,Timor-Leste,Aircraft_Normalized_Gross,
2575,Timor-Leste,Aircraft_Normalized_Imports,
2053,Timor-Leste,Aircraft_Score,
1792,Timor-Leste,Country_Score,0.013999999999999999
226,Timor-Leste,Exports,0.0
748,Timor-Leste,Gross_Deals,0.0
7534,Timor-Leste,Ground Vehicles/Artillery_Normalized_Exports,
8056,Timor-Leste,Ground Vehicles/Artillery_Normalized_Gross,
7795,Timor-Leste,Ground Vehicles/Artillery_Normalized_Imports,
7273,Timor-Leste,Ground Vehicles/Artillery_Score,
5446,Timor-Leste,Helicopters_Normalized_Exports,
5968,Timor-Leste,Helicopters_Normalized_Gross,
5707,Timor-Leste,Helicopters_Normalized_Imports,
5185,Timor-Leste,Helicopters_Score,
487,Timor-Leste,Imports,46.4
4402,Timor-Leste,Missiles/Rockets/Bombs_Normalized_Exports,
4924,Timor-Leste,Missiles/Rockets/Bombs_Normalized_Gross,
4663,Timor-Leste,Missiles/Rockets/Bombs_Normalized_Imports,
4141,Timor-Leste,Missiles/Rockets/Bombs_Score,
9622,Timor-Leste,Naval Vessels_Normalized_Exports,0.0
10144,Timor-Leste,Naval Vessels_Normalized_Gross,0.0
9883,Timor-Leste,Naval Vessels_Normalized_Imports,0.2668104989931354
9361,Timor-Leste,Naval Vessels_Score,0.11499999999999999
1009,Timor-Leste,Normalized_Exports,0.0
1531,Timor-Leste,Normalized_Gross,0.0
1270,Timor-Leste,Normalized_Imports,0.0003310107412985551
8578,Timor-Leste,Radar/Detection Systems_Normalized_Exports,
9100,Timor-Leste,Radar/Detection Systems_Normalized_Gross,
8839,Timor-Leste,Radar/Detection Systems_Normalized_Imports,
8317,Timor-Leste,Radar/Detection Systems_Score,
3358,Timor-Leste,Specialized Equipment_Normalized_Exports,
3880,Timor-Leste,Specialized Equipment_Normalized_Gross,
3619,Timor-Leste,Specialized Equipment_Normalized_Imports,
3097,Timor-Leste,Specialized Equipment_Score,
6490,Timor-Leste,Unmanned Vehicles_Normalized_Exports,
7012,Timor-Leste,Unmanned Vehicles_Normalized_Gross,
6751,Timor-Leste,Unmanned Vehicles_Normalized_Imports,
6229,Timor-Leste,Unmanned Vehicles_Score,
10666,Timor-Leste,ZZ_loop_export_score,
10927,Timor-Leste,ZZ_loop_import_score,
10405,Timor-Leste,ZZ_loop_score,
2315,Togo,Aircraft_Normalized_Exports,0.0
2837,Togo,Aircraft_Normalized_Gross,0.0
2576,Togo,Aircraft_Normalized_Imports,0.18704401271845286
2054,Togo,Aircraft_Score,0.08
1793,Togo,Country_Score,0.08800000000000001
227,Togo,Exports,0.0
749,Togo,Gross_Deals,0.0
7535,Togo,Ground Vehicles/Artillery_Normalized_Exports,0.0
8057,Togo,Ground Vehicles/Artillery_Normalized_Gross,0.0
7796,Togo,Ground Vehicles/Artillery_Normalized_Imports,0.2948235327598392
7274,Togo,Ground Vehicles/Artillery_Score,0.127
5447,Togo,Helicopters_Normalized_Exports,0.0
5969,Togo,Helicopters_Normalized_Gross,0.0
5708,Togo,Helicopters_Normalized_Imports,0.5658433077443706
5186,Togo,Helicopters_Score,0.243
488,Togo,Imports,287.63
4403,Togo,Missiles/Rockets/Bombs_Normalized_Exports,0.0
4925,Togo,Missiles/Rockets/Bombs_Normalized_Gross,0.0
4664,Togo,Missiles/Rockets/Bombs_Normalized_Imports,0.003913838795829218
4142,Togo,Missiles/Rockets/Bombs_Score,0.002
9623,Togo,Naval Vessels_Normalized_Exports,0.0
10145,Togo,Naval Vessels_Normalized_Gross,0.0
9884,Togo,Naval Vessels_Normalized_Imports,0.11500452542807561
9362,Togo,Naval Vessels_Score,0.049
1010,Togo,Normalized_Exports,0.0
1532,Togo,Normalized_Gross,0.0
1271,Togo,Normalized_Imports,0.002051909903441884
8579,Togo,Radar/Detection Systems_Normalized_Exports,0.0
9101,Togo,Radar/Detection Systems_Normalized_Gross,0.0
8840,Togo,Radar/Detection Systems_Normalized_Imports,0.11732315489785064
8318,Togo,Radar/Detection Systems_Score,0.05
3359,Togo,Specialized Equipment_Normalized_Exports,0.0
3881,Togo,Specialized Equipment_Normalized_Gross,0.0
3620,Togo,Specialized Equipment_Normalized_Imports,0.031168242394476603
3098,Togo,Specialized Equipment_Score,0.013
6491,Togo,Unmanned Vehicles_Normalized_Exports,0.0
7013,Togo,Unmanned Vehicles_Normalized_Gross,0.0
6752,Togo,Unmanned Vehicles_Normalized_Imports,0.5759539236861051
6230,Togo,Unmanned Vehicles_Score,0.248
10667,Togo,ZZ_loop_export_score,0.0
10928,Togo,ZZ_loop_import_score,0.18704401271845286
10406,Togo,ZZ_loop_score,0.08
2316,Tonga,Aircraft_Normalized_Exports,0.0
2838,Tonga,Aircraft_Normalized_Gross,0.0
2577,Tonga,Aircraft_Normalized_Imports,0.0004893789578523217
2055,Tonga,Aircraft_Score,0.0
1794,Tonga,Country_Score,0.012
228,Tonga,Exports,0.0
750,Tonga,Gross_Deals,0.0
7536,Tonga,Ground Vehicles/Artillery_Normalized_Exports,
8058,Tonga,Ground Vehicles/Artillery_Normalized_Gross,
7797,Tonga,Ground Vehicles/Artillery_Normalized_Imports,
7275,Tonga,Ground Vehicles/Artillery_Score,
5448,Tonga,Helicopters_Normalized_Exports,
5970,Tonga,Helicopters_Normalized_Gross,
5709,Tonga,Helicopters_Normalized_Imports,
5187,Tonga,Helicopters_Score,
489,Tonga,Imports,37.69
4404,Tonga,Missiles/Rockets/Bombs_Normalized_Exports,
4926,Tonga,Missiles/Rockets/Bombs_Normalized_Gross,
4665,Tonga,Missiles/Rockets/Bombs_Normalized_Imports,
4143,Tonga,Missiles/Rockets/Bombs_Score,
9624,Tonga,Naval Vessels_Normalized_Exports,0.0
10146,Tonga,Naval Vessels_Normalized_Gross,0.0
9885,Tonga,Naval Vessels_Normalized_Imports,0.21505846255050137
9363,Tonga,Naval Vessels_Score,0.092
1011,Tonga,Normalized_Exports,0.0
1533,Tonga,Normalized_Gross,0.0
1272,Tonga,Normalized_Imports,0.00026887488878324443
8580,Tonga,Radar/Detection Systems_Normalized_Exports,
9102,Tonga,Radar/Detection Systems_Normalized_Gross,
8841,Tonga,Radar/Detection Systems_Normalized_Imports,
8319,Tonga,Radar/Detection Systems_Score,
3360,Tonga,Specialized Equipment_Normalized_Exports,
3882,Tonga,Specialized Equipment_Normalized_Gross,
3621,Tonga,Specialized Equipment_Normalized_Imports,
3099,Tonga,Specialized Equipment_Score,
6492,Tonga,Unmanned Vehicles_Normalized_Exports,
7014,Tonga,Unmanned Vehicles_Normalized_Gross,
6753,Tonga,Unmanned Vehicles_Normalized_Imports,
6231,Tonga,Unmanned Vehicles_Score,
10668,Tonga,ZZ_loop_export_score,0.0
10929,Tonga,ZZ_loop_import_score,0.0004893789578523217
10407,Tonga,ZZ_loop_score,0.0
2317,Trinidad and Tobago,Aircraft_Normalized_Exports,0.0
2839,Trinidad and Tobago,Aircraft_Normalized_Gross,0.0
2578,Trinidad and Tobago,Aircraft_Normalized_Imports,0.008235066601101137
2056,Trinidad and Tobago,Aircraft_Score,0.004
1795,Trinidad and Tobago,Country_Score,0.06899999999999999
229,Trinidad and Tobago,Exports,0.0
751,Trinidad and Tobago,Gross_Deals,0.0
7537,Trinidad and Tobago,Ground Vehicles/Artillery_Normalized_Exports,
8059,Trinidad and Tobago,Ground Vehicles/Artillery_Normalized_Gross,
7798,Trinidad and Tobago,Ground Vehicles/Artillery_Normalized_Imports,
7276,Trinidad and Tobago,Ground Vehicles/Artillery_Score,
5449,Trinidad and Tobago,Helicopters_Normalized_Exports,0.0
5971,Trinidad and Tobago,Helicopters_Normalized_Gross,0.0
5710,Trinidad and Tobago,Helicopters_Normalized_Imports,0.275256288865796
5188,Trinidad and Tobago,Helicopters_Score,0.11800000000000001
490,Trinidad and Tobago,Imports,225.9
4405,Trinidad and Tobago,Missiles/Rockets/Bombs_Normalized_Exports,
4927,Trinidad and Tobago,Missiles/Rockets/Bombs_Normalized_Gross,
4666,Trinidad and Tobago,Missiles/Rockets/Bombs_Normalized_Imports,
4144,Trinidad and Tobago,Missiles/Rockets/Bombs_Score,
9625,Trinidad and Tobago,Naval Vessels_Normalized_Exports,0.0
10147,Trinidad and Tobago,Naval Vessels_Normalized_Gross,0.0
9886,Trinidad and Tobago,Naval Vessels_Normalized_Imports,1.0805825209221984
9364,Trinidad and Tobago,Naval Vessels_Score,0.46499999999999997
1012,Trinidad and Tobago,Normalized_Exports,0.0
1534,Trinidad and Tobago,Normalized_Gross,0.0
1273,Trinidad and Tobago,Normalized_Imports,0.0016115372081755089
8581,Trinidad and Tobago,Radar/Detection Systems_Normalized_Exports,0.0
9103,Trinidad and Tobago,Radar/Detection Systems_Normalized_Gross,0.0
8842,Trinidad and Tobago,Radar/Detection Systems_Normalized_Imports,0.019553859149641774
8320,Trinidad and Tobago,Radar/Detection Systems_Score,0.008
3361,Trinidad and Tobago,Specialized Equipment_Normalized_Exports,
3883,Trinidad and Tobago,Specialized Equipment_Normalized_Gross,
3622,Trinidad and Tobago,Specialized Equipment_Normalized_Imports,
3100,Trinidad and Tobago,Specialized Equipment_Score,
6493,Trinidad and Tobago,Unmanned Vehicles_Normalized_Exports,
7015,Trinidad and Tobago,Unmanned Vehicles_Normalized_Gross,
6754,Trinidad and Tobago,Unmanned Vehicles_Normalized_Imports,
6232,Trinidad and Tobago,Unmanned Vehicles_Score,
10669,Trinidad and Tobago,ZZ_loop_export_score,0.0
10930,Trinidad and Tobago,ZZ_loop_import_score,0.008235066601101137
10408,Trinidad and Tobago,ZZ_loop_score,0.004
2318,Tunisia,Aircraft_Normalized_Exports,0.0
2840,Tunisia,Aircraft_Normalized_Gross,0.0
2579,Tunisia,Aircraft_Normalized_Imports,0.9097048572380331
2057,Tunisia,Aircraft_Score,0.391
1796,Tunisia,Country_Score,0.731
230,Tunisia,Exports,0.0
752,Tunisia,Gross_Deals,0.0
7538,Tunisia,Ground Vehicles/Artillery_Normalized_Exports,0.0
8060,Tunisia,Ground Vehicles/Artillery_Normalized_Gross,0.0
7799,Tunisia,Ground Vehicles/Artillery_Normalized_Imports,2.175346286227444
7277,Tunisia,Ground Vehicles/Artillery_Score,0.935
5450,Tunisia,Helicopters_Normalized_Exports,0.0
5972,Tunisia,Helicopters_Normalized_Gross,0.0
5711,Tunisia,Helicopters_Normalized_Imports,2.425739598840091
5189,Tunisia,Helicopters_Score,1.043
491,Tunisia,Imports,2382.73
4406,Tunisia,Missiles/Rockets/Bombs_Normalized_Exports,0.0
4928,Tunisia,Missiles/Rockets/Bombs_Normalized_Gross,0.0
4667,Tunisia,Missiles/Rockets/Bombs_Normalized_Imports,0.9611409622857602
4145,Tunisia,Missiles/Rockets/Bombs_Score,0.413
9626,Tunisia,Naval Vessels_Normalized_Exports,0.0
10148,Tunisia,Naval Vessels_Normalized_Gross,0.0
9887,Tunisia,Naval Vessels_Normalized_Imports,3.680374822749275
9365,Tunisia,Naval Vessels_Score,1.583
1013,Tunisia,Normalized_Exports,0.0
1535,Tunisia,Normalized_Gross,0.0
1274,Tunisia,Normalized_Imports,0.016998043612377292
8582,Tunisia,Radar/Detection Systems_Normalized_Exports,0.0
9104,Tunisia,Radar/Detection Systems_Normalized_Gross,0.0
8843,Tunisia,Radar/Detection Systems_Normalized_Imports,1.1367310118991751
8321,Tunisia,Radar/Detection Systems_Score,0.48900000000000005
3362,Tunisia,Specialized Equipment_Normalized_Exports,0.0
3884,Tunisia,Specialized Equipment_Normalized_Gross,0.0
3623,Tunisia,Specialized Equipment_Normalized_Imports,0.8938437998809942
3101,Tunisia,Specialized Equipment_Score,0.384
6494,Tunisia,Unmanned Vehicles_Normalized_Exports,0.0
7016,Tunisia,Unmanned Vehicles_Normalized_Gross,0.0
6755,Tunisia,Unmanned Vehicles_Normalized_Imports,1.8478521718262542
6233,Tunisia,Unmanned Vehicles_Score,0.795
10670,Tunisia,ZZ_loop_export_score,0.0
10931,Tunisia,ZZ_loop_import_score,0.9097048572380331
10409,Tunisia,ZZ_loop_score,0.391
2319,Turkiye,Aircraft_Normalized_Exports,0.01777720055606715
2841,Turkiye,Aircraft_Normalized_Gross,5.454289290683512
2580,Turkiye,Aircraft_Normalized_Imports,36.819674654118764
2058,Turkiye,Aircraft_Score,15.842999999999998
1797,Turkiye,Country_Score,18.253
231,Turkiye,Exports,5693.45
753,Turkiye,Gross_Deals,63788.99
7539,Turkiye,Ground Vehicles/Artillery_Normalized_Exports,2.3269473106481398
8061,Turkiye,Ground Vehicles/Artillery_Normalized_Gross,9.667097395435611
7800,Turkiye,Ground Vehicles/Artillery_Normalized_Imports,33.70304523183509
7278,Turkiye,Ground Vehicles/Artillery_Score,15.818999999999999
5451,Turkiye,Helicopters_Normalized_Exports,0.17563810378854544
5973,Turkiye,Helicopters_Normalized_Gross,6.069873360001713
5712,Turkiye,Helicopters_Normalized_Imports,39.142663766603576
5190,Turkiye,Helicopters_Score,16.930999999999997
492,Turkiye,Imports,58095.54
4407,Turkiye,Missiles/Rockets/Bombs_Normalized_Exports,0.08917718660624692
4929,Turkiye,Missiles/Rockets/Bombs_Normalized_Gross,5.090597352198056
4668,Turkiye,Missiles/Rockets/Bombs_Normalized_Imports,33.516598834948034
4146,Turkiye,Missiles/Rockets/Bombs_Score,14.463000000000001
9627,Turkiye,Naval Vessels_Normalized_Exports,4.4937785869782925
10149,Turkiye,Naval Vessels_Normalized_Gross,27.742970300941245
9888,Turkiye,Naval Vessels_Normalized_Imports,68.16887494522909
9366,Turkiye,Naval Vessels_Score,31.874000000000002
1014,Turkiye,Normalized_Exports,0.0075683559413837346
1536,Turkiye,Normalized_Gross,0.08031037132520569
1275,Turkiye,Normalized_Imports,0.4144449948607729
8583,Turkiye,Radar/Detection Systems_Normalized_Exports,0.14387661141804786
9105,Turkiye,Radar/Detection Systems_Normalized_Gross,11.787128261664833
8844,Turkiye,Radar/Detection Systems_Normalized_Imports,36.51631052571202
8322,Turkiye,Radar/Detection Systems_Score,15.784
3363,Turkiye,Specialized Equipment_Normalized_Exports,0.0
3885,Turkiye,Specialized Equipment_Normalized_Gross,0.0
3624,Turkiye,Specialized Equipment_Normalized_Imports,19.686404979362845
3102,Turkiye,Specialized Equipment_Score,8.465
6495,Turkiye,Unmanned Vehicles_Normalized_Exports,28.635416814944513
7017,Turkiye,Unmanned Vehicles_Normalized_Gross,32.107039085200114
6756,Turkiye,Unmanned Vehicles_Normalized_Imports,9.791216702663789
6234,Turkiye,Unmanned Vehicles_Score,20.532
10671,Turkiye,ZZ_loop_export_score,0.01777720055606715
10932,Turkiye,ZZ_loop_import_score,36.819674654118764
10410,Turkiye,ZZ_loop_score,15.842999999999998
2320,Turkmenistan,Aircraft_Normalized_Exports,0.0
2842,Turkmenistan,Aircraft_Normalized_Gross,0.0
2581,Turkmenistan,Aircraft_Normalized_Imports,0.320627593075659
2059,Turkmenistan,Aircraft_Score,0.13799999999999998
1798,Turkmenistan,Country_Score,0.518
232,Turkmenistan,Exports,0.0
754,Turkmenistan,Gross_Deals,0.0
7540,Turkmenistan,Ground Vehicles/Artillery_Normalized_Exports,0.0
8062,Turkmenistan,Ground Vehicles/Artillery_Normalized_Gross,0.0
7801,Turkmenistan,Ground Vehicles/Artillery_Normalized_Imports,0.5720185234080162
7279,Turkmenistan,Ground Vehicles/Artillery_Score,0.246
5452,Turkmenistan,Helicopters_Normalized_Exports,0.0
5974,Turkmenistan,Helicopters_Normalized_Gross,0.0
5713,Turkmenistan,Helicopters_Normalized_Imports,0.605389622663697
5191,Turkmenistan,Helicopters_Score,0.26
493,Turkmenistan,Imports,1688.23
4408,Turkmenistan,Missiles/Rockets/Bombs_Normalized_Exports,0.0
4930,Turkmenistan,Missiles/Rockets/Bombs_Normalized_Gross,0.0
4669,Turkmenistan,Missiles/Rockets/Bombs_Normalized_Imports,1.9951771721438392
4147,Turkmenistan,Missiles/Rockets/Bombs_Score,0.8580000000000001
9628,Turkmenistan,Naval Vessels_Normalized_Exports,0.0
10150,Turkmenistan,Naval Vessels_Normalized_Gross,0.0
9889,Turkmenistan,Naval Vessels_Normalized_Imports,3.9138915116309825
9367,Turkmenistan,Naval Vessels_Score,1.683
1015,Turkmenistan,Normalized_Exports,0.0
1537,Turkmenistan,Normalized_Gross,0.0
1276,Turkmenistan,Normalized_Imports,0.012043583271173702
8584,Turkmenistan,Radar/Detection Systems_Normalized_Exports,0.0
9106,Turkmenistan,Radar/Detection Systems_Normalized_Gross,0.0
8845,Turkmenistan,Radar/Detection Systems_Normalized_Imports,1.512165107572297
8323,Turkmenistan,Radar/Detection Systems_Score,0.65
3364,Turkmenistan,Specialized Equipment_Normalized_Exports,0.0
3886,Turkmenistan,Specialized Equipment_Normalized_Gross,0.0
3625,Turkmenistan,Specialized Equipment_Normalized_Imports,0.7008132077788377
3103,Turkmenistan,Specialized Equipment_Score,0.301
6496,Turkmenistan,Unmanned Vehicles_Normalized_Exports,0.0
7018,Turkmenistan,Unmanned Vehicles_Normalized_Gross,0.0
6757,Turkmenistan,Unmanned Vehicles_Normalized_Imports,2.4214062874970006
6235,Turkmenistan,Unmanned Vehicles_Score,1.0410000000000001
10672,Turkmenistan,ZZ_loop_export_score,0.0
10933,Turkmenistan,ZZ_loop_import_score,0.320627593075659
10411,Turkmenistan,ZZ_loop_score,0.13799999999999998
2321,Tuvalu,Aircraft_Normalized_Exports,
2843,Tuvalu,Aircraft_Normalized_Gross,
2582,Tuvalu,Aircraft_Normalized_Imports,
2060,Tuvalu,Aircraft_Score,
1799,Tuvalu,Country_Score,0.004
233,Tuvalu,Exports,0.0
755,Tuvalu,Gross_Deals,0.0
7541,Tuvalu,Ground Vehicles/Artillery_Normalized_Exports,
8063,Tuvalu,Ground Vehicles/Artillery_Normalized_Gross,
7802,Tuvalu,Ground Vehicles/Artillery_Normalized_Imports,
7280,Tuvalu,Ground Vehicles/Artillery_Score,
5453,Tuvalu,Helicopters_Normalized_Exports,
5975,Tuvalu,Helicopters_Normalized_Gross,
5714,Tuvalu,Helicopters_Normalized_Imports,
5192,Tuvalu,Helicopters_Score,
494,Tuvalu,Imports,13.0
4409,Tuvalu,Missiles/Rockets/Bombs_Normalized_Exports,
4931,Tuvalu,Missiles/Rockets/Bombs_Normalized_Gross,
4670,Tuvalu,Missiles/Rockets/Bombs_Normalized_Imports,
4148,Tuvalu,Missiles/Rockets/Bombs_Score,
9629,Tuvalu,Naval Vessels_Normalized_Exports,0.0
10151,Tuvalu,Naval Vessels_Normalized_Gross,0.0
9890,Tuvalu,Naval Vessels_Normalized_Imports,0.07475294152824914
9368,Tuvalu,Naval Vessels_Score,0.032
1016,Tuvalu,Normalized_Exports,0.0
1538,Tuvalu,Normalized_Gross,0.0
1277,Tuvalu,Normalized_Imports,9.274007838106071e-05
8585,Tuvalu,Radar/Detection Systems_Normalized_Exports,
9107,Tuvalu,Radar/Detection Systems_Normalized_Gross,
8846,Tuvalu,Radar/Detection Systems_Normalized_Imports,
8324,Tuvalu,Radar/Detection Systems_Score,
3365,Tuvalu,Specialized Equipment_Normalized_Exports,
3887,Tuvalu,Specialized Equipment_Normalized_Gross,
3626,Tuvalu,Specialized Equipment_Normalized_Imports,
3104,Tuvalu,Specialized Equipment_Score,
6497,Tuvalu,Unmanned Vehicles_Normalized_Exports,
7019,Tuvalu,Unmanned Vehicles_Normalized_Gross,
6758,Tuvalu,Unmanned Vehicles_Normalized_Imports,
6236,Tuvalu,Unmanned Vehicles_Score,
10673,Tuvalu,ZZ_loop_export_score,
10934,Tuvalu,ZZ_loop_import_score,
10412,Tuvalu,ZZ_loop_score,
2322,UAE,Aircraft_Normalized_Exports,0.07728527921654639
2844,UAE,Aircraft_Normalized_Gross,2.5828618452225554
2583,UAE,Aircraft_Normalized_Imports,16.981635463976815
2061,UAE,Aircraft_Score,7.346
1800,UAE,Country_Score,10.162
234,UAE,Exports,1458.34
756,UAE,Gross_Deals,34225.85
7542,UAE,Ground Vehicles/Artillery_Normalized_Exports,0.8275782976866236
8064,UAE,Ground Vehicles/Artillery_Normalized_Gross,5.703814151947677
7803,UAE,Ground Vehicles/Artillery_Normalized_Imports,22.253939544377285
7281,UAE,Ground Vehicles/Artillery_Score,10.041
5454,UAE,Helicopters_Normalized_Exports,0.10711045017924412
5976,UAE,Helicopters_Normalized_Gross,3.871078230704201
5715,UAE,Helicopters_Normalized_Imports,24.99449051890166
5193,UAE,Helicopters_Score,10.809000000000001
495,UAE,Imports,32767.51
4410,UAE,Missiles/Rockets/Bombs_Normalized_Exports,0.020011776100932518
4932,UAE,Missiles/Rockets/Bombs_Normalized_Gross,6.749613452369102
4671,UAE,Missiles/Rockets/Bombs_Normalized_Imports,45.0596346725022
4149,UAE,Missiles/Rockets/Bombs_Score,19.387
9630,UAE,Naval Vessels_Normalized_Exports,0.1436531572501338
10152,UAE,Naval Vessels_Normalized_Gross,5.891811277148416
9891,UAE,Naval Vessels_Normalized_Imports,16.74868406071779
9369,UAE,Naval Vessels_Score,7.284
1017,UAE,Normalized_Exports,0.0019385849008171769
1539,UAE,Normalized_Gross,0.043090362810585196
1278,UAE,Normalized_Imports,0.23375857275016848
8586,UAE,Radar/Detection Systems_Normalized_Exports,0.0
9108,UAE,Radar/Detection Systems_Normalized_Gross,0.0
8847,UAE,Radar/Detection Systems_Normalized_Imports,16.819577845216866
8325,UAE,Radar/Detection Systems_Score,7.231999999999999
3366,UAE,Specialized Equipment_Normalized_Exports,0.0
3888,UAE,Specialized Equipment_Normalized_Gross,0.0
3627,UAE,Specialized Equipment_Normalized_Imports,6.647926367388574
3105,UAE,Specialized Equipment_Score,2.859
6498,UAE,Unmanned Vehicles_Normalized_Exports,3.4685152761763773
7020,UAE,Unmanned Vehicles_Normalized_Gross,14.129721623394884
6759,UAE,Unmanned Vehicles_Normalized_Imports,27.40580753539717
6237,UAE,Unmanned Vehicles_Score,13.761999999999999
10674,UAE,ZZ_loop_export_score,0.07728527921654639
10935,UAE,ZZ_loop_import_score,16.981635463976815
10413,UAE,ZZ_loop_score,7.346
2323,UIC (Somalia)*,Aircraft_Normalized_Exports,
2845,UIC (Somalia)*,Aircraft_Normalized_Gross,
2584,UIC (Somalia)*,Aircraft_Normalized_Imports,
2062,UIC (Somalia)*,Aircraft_Score,
1801,UIC (Somalia)*,Country_Score,0.0
235,UIC (Somalia)*,Exports,0.0
757,UIC (Somalia)*,Gross_Deals,0.0
7543,UIC (Somalia)*,Ground Vehicles/Artillery_Normalized_Exports,
8065,UIC (Somalia)*,Ground Vehicles/Artillery_Normalized_Gross,
7804,UIC (Somalia)*,Ground Vehicles/Artillery_Normalized_Imports,
7282,UIC (Somalia)*,Ground Vehicles/Artillery_Score,
5455,UIC (Somalia)*,Helicopters_Normalized_Exports,
5977,UIC (Somalia)*,Helicopters_Normalized_Gross,
5716,UIC (Somalia)*,Helicopters_Normalized_Imports,
5194,UIC (Somalia)*,Helicopters_Score,
496,UIC (Somalia)*,Imports,0.19
4411,UIC (Somalia)*,Missiles/Rockets/Bombs_Normalized_Exports,0.0
4933,UIC (Somalia)*,Missiles/Rockets/Bombs_Normalized_Gross,0.0
4672,UIC (Somalia)*,Missiles/Rockets/Bombs_Normalized_Imports,0.0009295367140094392
4150,UIC (Somalia)*,Missiles/Rockets/Bombs_Score,0.0
9631,UIC (Somalia)*,Naval Vessels_Normalized_Exports,
